Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
HHS Region 1,Season peak week,Bin,week,1.0,2.0,0.06447914867864976
HHS Region 1,Season peak week,Bin,week,10.0,11.0,0.0295357747035558
HHS Region 1,Season peak week,Bin,week,11.0,12.0,0.022595337698816317
HHS Region 1,Season peak week,Bin,week,12.0,13.0,0.01610992928227374
HHS Region 1,Season peak week,Bin,week,13.0,14.0,0.011645651855770527
HHS Region 1,Season peak week,Bin,week,14.0,15.0,0.009573283441802331
HHS Region 1,Season peak week,Bin,week,15.0,16.0,0.009712308941310985
HHS Region 1,Season peak week,Bin,week,16.0,17.0,0.005161822587047782
HHS Region 1,Season peak week,Bin,week,17.0,18.0,0.00259948050324942
HHS Region 1,Season peak week,Bin,week,18.0,19.0,0.0017016960892415824
HHS Region 1,Season peak week,Bin,week,19.0,20.0,0.0014842171936920447
HHS Region 1,Season peak week,Bin,week,2.0,3.0,0.03859566913525945
HHS Region 1,Season peak week,Bin,week,20.0,21.0,0.0012245679186195849
HHS Region 1,Season peak week,Bin,week,3.0,4.0,0.03500276698960783
HHS Region 1,Season peak week,Bin,week,4.0,5.0,0.04817166341084825
HHS Region 1,Season peak week,Bin,week,40.0,41.0,0.002335282889980348
HHS Region 1,Season peak week,Bin,week,41.0,42.0,0.002501632072347287
HHS Region 1,Season peak week,Bin,week,42.0,43.0,0.0032139146114202447
HHS Region 1,Season peak week,Bin,week,43.0,44.0,0.004616471458572428
HHS Region 1,Season peak week,Bin,week,44.0,45.0,0.004991419244825207
HHS Region 1,Season peak week,Bin,week,45.0,46.0,0.008850891334229947
HHS Region 1,Season peak week,Bin,week,46.0,47.0,0.008483188838161676
HHS Region 1,Season peak week,Bin,week,47.0,48.0,0.01308862728752727
HHS Region 1,Season peak week,Bin,week,48.0,49.0,0.020097719452898486
HHS Region 1,Season peak week,Bin,week,49.0,50.0,0.040173443655932
HHS Region 1,Season peak week,Bin,week,5.0,6.0,0.08397776383501662
HHS Region 1,Season peak week,Bin,week,50.0,51.0,0.04439409866531214
HHS Region 1,Season peak week,Bin,week,51.0,52.0,0.06018030740468711
HHS Region 1,Season peak week,Bin,week,52.0,53.0,0.08236235588416854
HHS Region 1,Season peak week,Bin,week,6.0,7.0,0.12843464576341956
HHS Region 1,Season peak week,Bin,week,7.0,8.0,0.09653506305971807
HHS Region 1,Season peak week,Bin,week,8.0,9.0,0.06070917843199537
HHS Region 1,Season peak week,Bin,week,9.0,10.0,0.03746067768004222
HHS Region 1,Season peak week,Point,week,,,17.650004939393945
HHS Region 10,1 wk ahead,Bin,percent,0.0,0.1,0.004418495925452323
HHS Region 10,1 wk ahead,Bin,percent,0.1,0.2,0.004159045631955957
HHS Region 10,1 wk ahead,Bin,percent,0.2,0.3,0.005793269742903989
HHS Region 10,1 wk ahead,Bin,percent,0.3,0.4,0.009660253809446462
HHS Region 10,1 wk ahead,Bin,percent,0.4,0.5,0.013380442816599022
HHS Region 10,1 wk ahead,Bin,percent,0.5,0.6,0.022504248937054345
HHS Region 10,1 wk ahead,Bin,percent,0.6,0.7,0.05398946326849895
HHS Region 10,1 wk ahead,Bin,percent,0.7,0.8,0.061910283681961026
HHS Region 10,1 wk ahead,Bin,percent,0.8,0.9,0.06417671200897541
HHS Region 10,1 wk ahead,Bin,percent,0.9,1.0,0.0786488870121261
HHS Region 10,1 wk ahead,Bin,percent,1.0,1.1,0.09608496723300672
HHS Region 10,1 wk ahead,Bin,percent,1.1,1.2,0.12010652159031232
HHS Region 10,1 wk ahead,Bin,percent,1.2,1.3,0.0960268693385457
HHS Region 10,1 wk ahead,Bin,percent,1.3,1.4,0.07379182674312285
HHS Region 10,1 wk ahead,Bin,percent,1.4,1.5,0.05755143287457725
HHS Region 10,1 wk ahead,Bin,percent,1.5,1.6,0.04380519964811287
HHS Region 10,1 wk ahead,Bin,percent,1.6,1.7,0.03173121446728848
HHS Region 10,1 wk ahead,Bin,percent,1.7,1.8,0.021549631769088657
HHS Region 10,1 wk ahead,Bin,percent,1.8,1.9,0.013262996740445242
HHS Region 10,1 wk ahead,Bin,percent,1.9,2.0,0.010084403951740784
HHS Region 10,1 wk ahead,Bin,percent,10.0,10.1,0.0002435018378785961
HHS Region 10,1 wk ahead,Bin,percent,10.1,10.2,0.00021611799709301166
HHS Region 10,1 wk ahead,Bin,percent,10.2,10.3,0.00024283089597080555
HHS Region 10,1 wk ahead,Bin,percent,10.3,10.4,0.00019853372212521404
HHS Region 10,1 wk ahead,Bin,percent,10.4,10.5,0.00021602706044112995
HHS Region 10,1 wk ahead,Bin,percent,10.5,10.6,0.00021599675002099405
HHS Region 10,1 wk ahead,Bin,percent,10.6,10.7,0.00021627159892715982
HHS Region 10,1 wk ahead,Bin,percent,10.7,10.8,0.00021593613090268692
HHS Region 10,1 wk ahead,Bin,percent,10.8,10.9,0.00021682129460068203
HHS Region 10,1 wk ahead,Bin,percent,10.9,11.0,0.00019804670394128185
HHS Region 10,1 wk ahead,Bin,percent,11.0,11.1,0.00019804669806230878
HHS Region 10,1 wk ahead,Bin,percent,11.1,11.2,0.0001980163893697189
HHS Region 10,1 wk ahead,Bin,percent,11.2,11.3,0.0002069004848863873
HHS Region 10,1 wk ahead,Bin,percent,11.3,11.4,0.0001979557729101364
HHS Region 10,1 wk ahead,Bin,percent,11.4,11.5,0.00023361357581884527
HHS Region 10,1 wk ahead,Bin,percent,11.5,11.6,0.0002068400826290374
HHS Region 10,1 wk ahead,Bin,percent,11.6,11.7,0.0001978953714272008
HHS Region 10,1 wk ahead,Bin,percent,11.7,11.8,0.00019789536749663129
HHS Region 10,1 wk ahead,Bin,percent,11.8,11.9,0.0001978650606267588
HHS Region 10,1 wk ahead,Bin,percent,11.9,12.0,0.00019783475396724698
HHS Region 10,1 wk ahead,Bin,percent,12.0,12.1,0.00019783475086507653
HHS Region 10,1 wk ahead,Bin,percent,12.1,12.2,0.0001978044479411064
HHS Region 10,1 wk ahead,Bin,percent,12.2,12.3,0.00019776189913639651
HHS Region 10,1 wk ahead,Bin,percent,12.3,12.4,0.0001977484402460826
HHS Region 10,1 wk ahead,Bin,percent,12.4,12.5,0.00019772050152598288
HHS Region 10,1 wk ahead,Bin,percent,12.5,12.6,0.0002066476988256288
HHS Region 10,1 wk ahead,Bin,percent,12.6,12.7,0.00020666938489645407
HHS Region 10,1 wk ahead,Bin,percent,12.7,12.8,0.00019789666621557644
HHS Region 10,1 wk ahead,Bin,percent,12.8,12.9,0.0001980142697421617
HHS Region 10,1 wk ahead,Bin,percent,12.9,13.0,0.00019731027441420628
HHS Region 10,1 wk ahead,Bin,percent,13.0,100.0,0.0002021424064663644
HHS Region 10,1 wk ahead,Bin,percent,2.0,2.1,0.00765226891952327
HHS Region 10,1 wk ahead,Bin,percent,2.1,2.2,0.00676109732473886
HHS Region 10,1 wk ahead,Bin,percent,2.2,2.3,0.006968955043396054
HHS Region 10,1 wk ahead,Bin,percent,2.3,2.4,0.005877538355893798
HHS Region 10,1 wk ahead,Bin,percent,2.4,2.5,0.005097291146776078
HHS Region 10,1 wk ahead,Bin,percent,2.5,2.6,0.004729112369264567
HHS Region 10,1 wk ahead,Bin,percent,2.6,2.7,0.004231377337516115
HHS Region 10,1 wk ahead,Bin,percent,2.7,2.8,0.0042149497795364345
HHS Region 10,1 wk ahead,Bin,percent,2.8,2.9,0.0033634383874840976
HHS Region 10,1 wk ahead,Bin,percent,2.9,3.0,0.003605030875832484
HHS Region 10,1 wk ahead,Bin,percent,3.0,3.1,0.003340682795939863
HHS Region 10,1 wk ahead,Bin,percent,3.1,3.2,0.0030225219663781405
HHS Region 10,1 wk ahead,Bin,percent,3.2,3.3,0.002898122425926694
HHS Region 10,1 wk ahead,Bin,percent,3.3,3.4,0.002706175412371914
HHS Region 10,1 wk ahead,Bin,percent,3.4,3.5,0.002492580655129605
HHS Region 10,1 wk ahead,Bin,percent,3.5,3.6,0.002306728553189706
HHS Region 10,1 wk ahead,Bin,percent,3.6,3.7,0.0021713721018279037
HHS Region 10,1 wk ahead,Bin,percent,3.7,3.8,0.002044995398412318
HHS Region 10,1 wk ahead,Bin,percent,3.8,3.9,0.0017084434889518315
HHS Region 10,1 wk ahead,Bin,percent,3.9,4.0,0.0017463612251033716
HHS Region 10,1 wk ahead,Bin,percent,4.0,4.1,0.0021022866401427935
HHS Region 10,1 wk ahead,Bin,percent,4.1,4.2,0.0017973417576719586
HHS Region 10,1 wk ahead,Bin,percent,4.2,4.3,0.0020250746631974123
HHS Region 10,1 wk ahead,Bin,percent,4.3,4.4,0.00183050878126486
HHS Region 10,1 wk ahead,Bin,percent,4.4,4.5,0.001582462201561629
HHS Region 10,1 wk ahead,Bin,percent,4.5,4.6,0.0011339201288167065
HHS Region 10,1 wk ahead,Bin,percent,4.6,4.7,0.0010095635099377268
HHS Region 10,1 wk ahead,Bin,percent,4.7,4.8,0.001271871269272088
HHS Region 10,1 wk ahead,Bin,percent,4.8,4.9,0.001068151409127625
HHS Region 10,1 wk ahead,Bin,percent,4.9,5.0,0.0009267234999755567
HHS Region 10,1 wk ahead,Bin,percent,5.0,5.1,0.0008705282998644867
HHS Region 10,1 wk ahead,Bin,percent,5.1,5.2,0.001013019989937331
HHS Region 10,1 wk ahead,Bin,percent,5.2,5.3,0.0007419931640529392
HHS Region 10,1 wk ahead,Bin,percent,5.3,5.4,0.000830413449940534
HHS Region 10,1 wk ahead,Bin,percent,5.4,5.5,0.0007308202438037143
HHS Region 10,1 wk ahead,Bin,percent,5.5,5.6,0.0007797283274823687
HHS Region 10,1 wk ahead,Bin,percent,5.6,5.7,0.000650926299741583
HHS Region 10,1 wk ahead,Bin,percent,5.7,5.8,0.0005845418735858157
HHS Region 10,1 wk ahead,Bin,percent,5.8,5.9,0.0005178934607715259
HHS Region 10,1 wk ahead,Bin,percent,5.9,6.0,0.0004848978667186672
HHS Region 10,1 wk ahead,Bin,percent,6.0,6.1,0.00046403388877423496
HHS Region 10,1 wk ahead,Bin,percent,6.1,6.2,0.00048662434330471984
HHS Region 10,1 wk ahead,Bin,percent,6.2,6.3,0.0004862176583442865
HHS Region 10,1 wk ahead,Bin,percent,6.3,6.4,0.00043895997540870866
HHS Region 10,1 wk ahead,Bin,percent,6.4,6.5,0.0004337213522201108
HHS Region 10,1 wk ahead,Bin,percent,6.5,6.6,0.00043958570485724233
HHS Region 10,1 wk ahead,Bin,percent,6.6,6.7,0.0003639324612614951
HHS Region 10,1 wk ahead,Bin,percent,6.7,6.8,0.0003738188247516218
HHS Region 10,1 wk ahead,Bin,percent,6.8,6.9,0.00038230659605229336
HHS Region 10,1 wk ahead,Bin,percent,6.9,7.0,0.000452584940198061
HHS Region 10,1 wk ahead,Bin,percent,7.0,7.1,0.0003282722284317849
HHS Region 10,1 wk ahead,Bin,percent,7.1,7.2,0.00034506421758617387
HHS Region 10,1 wk ahead,Bin,percent,7.2,7.3,0.00032701060631260665
HHS Region 10,1 wk ahead,Bin,percent,7.3,7.4,0.0002914814666530977
HHS Region 10,1 wk ahead,Bin,percent,7.4,7.5,0.0002901698388548443
HHS Region 10,1 wk ahead,Bin,percent,7.5,7.6,0.00032665194047752416
HHS Region 10,1 wk ahead,Bin,percent,7.6,7.7,0.0002534147824802191
HHS Region 10,1 wk ahead,Bin,percent,7.7,7.8,0.00023763110603694545
HHS Region 10,1 wk ahead,Bin,percent,7.8,7.9,0.000245569371784382
HHS Region 10,1 wk ahead,Bin,percent,7.9,8.0,0.0002799153932046799
HHS Region 10,1 wk ahead,Bin,percent,8.0,8.1,0.0002887691972171685
HHS Region 10,1 wk ahead,Bin,percent,8.1,8.2,0.00025424130953491343
HHS Region 10,1 wk ahead,Bin,percent,8.2,8.3,0.00029753205001921277
HHS Region 10,1 wk ahead,Bin,percent,8.3,8.4,0.0002535097017824517
HHS Region 10,1 wk ahead,Bin,percent,8.4,8.5,0.00024422949860103367
HHS Region 10,1 wk ahead,Bin,percent,8.5,8.6,0.0002527781058997446
HHS Region 10,1 wk ahead,Bin,percent,8.6,8.7,0.0002351938196236605
HHS Region 10,1 wk ahead,Bin,percent,8.7,8.8,0.00023452286989574244
HHS Region 10,1 wk ahead,Bin,percent,8.8,8.9,0.00023632350160273134
HHS Region 10,1 wk ahead,Bin,percent,8.9,9.0,0.00021690838417231134
HHS Region 10,1 wk ahead,Bin,percent,9.0,9.1,0.00021715291355880526
HHS Region 10,1 wk ahead,Bin,percent,9.1,9.2,0.00019868346640343812
HHS Region 10,1 wk ahead,Bin,percent,9.2,9.3,0.0002524144221706092
HHS Region 10,1 wk ahead,Bin,percent,9.3,9.4,0.0002526892590538828
HHS Region 10,1 wk ahead,Bin,percent,9.4,9.5,0.00024310391663388546
HHS Region 10,1 wk ahead,Bin,percent,9.5,9.6,0.00021694070200778181
HHS Region 10,1 wk ahead,Bin,percent,9.6,9.7,0.00021660522662048134
HHS Region 10,1 wk ahead,Bin,percent,9.7,9.8,0.00023440358203886998
HHS Region 10,1 wk ahead,Bin,percent,9.8,9.9,0.0002340377473879396
HHS Region 10,1 wk ahead,Bin,percent,9.9,10.0,0.00023461774813522587
HHS Region 10,1 wk ahead,Point,percent,,,1.2628954848484852
HHS Region 10,2 wk ahead,Bin,percent,0.0,0.1,0.004385621038130567
HHS Region 10,2 wk ahead,Bin,percent,0.1,0.2,0.004309525772772047
HHS Region 10,2 wk ahead,Bin,percent,0.2,0.3,0.006178838570963338
HHS Region 10,2 wk ahead,Bin,percent,0.3,0.4,0.011010109253077048
HHS Region 10,2 wk ahead,Bin,percent,0.4,0.5,0.014973945941046372
HHS Region 10,2 wk ahead,Bin,percent,0.5,0.6,0.023267061000216017
HHS Region 10,2 wk ahead,Bin,percent,0.6,0.7,0.043067568203477895
HHS Region 10,2 wk ahead,Bin,percent,0.7,0.8,0.06885267034510853
HHS Region 10,2 wk ahead,Bin,percent,0.8,0.9,0.07178695906670705
HHS Region 10,2 wk ahead,Bin,percent,0.9,1.0,0.07359512461447835
HHS Region 10,2 wk ahead,Bin,percent,1.0,1.1,0.08938506361004298
HHS Region 10,2 wk ahead,Bin,percent,1.1,1.2,0.09179373928709827
HHS Region 10,2 wk ahead,Bin,percent,1.2,1.3,0.07634993920091471
HHS Region 10,2 wk ahead,Bin,percent,1.3,1.4,0.0672353576404563
HHS Region 10,2 wk ahead,Bin,percent,1.4,1.5,0.05482628520769075
HHS Region 10,2 wk ahead,Bin,percent,1.5,1.6,0.04237350669966398
HHS Region 10,2 wk ahead,Bin,percent,1.6,1.7,0.036101752754612526
HHS Region 10,2 wk ahead,Bin,percent,1.7,1.8,0.02988063735113195
HHS Region 10,2 wk ahead,Bin,percent,1.8,1.9,0.021130135042960862
HHS Region 10,2 wk ahead,Bin,percent,1.9,2.0,0.01647059331583644
HHS Region 10,2 wk ahead,Bin,percent,10.0,10.1,0.0002214445629998651
HHS Region 10,2 wk ahead,Bin,percent,10.1,10.2,0.00021219135585234442
HHS Region 10,2 wk ahead,Bin,percent,10.2,10.3,0.00022107980560868252
HHS Region 10,2 wk ahead,Bin,percent,10.3,10.4,0.00021243480534407176
HHS Region 10,2 wk ahead,Bin,percent,10.4,10.5,0.00021190832695468071
HHS Region 10,2 wk ahead,Bin,percent,10.5,10.6,0.00021159332087745475
HHS Region 10,2 wk ahead,Bin,percent,10.6,10.7,0.000229704654551181
HHS Region 10,2 wk ahead,Bin,percent,10.7,10.8,0.00021156298181040006
HHS Region 10,2 wk ahead,Bin,percent,10.8,10.9,0.00022045143901311875
HHS Region 10,2 wk ahead,Bin,percent,10.9,11.0,0.00020288766900660495
HHS Region 10,2 wk ahead,Bin,percent,11.0,11.1,0.00021147202615593623
HHS Region 10,2 wk ahead,Bin,percent,11.1,11.2,0.00021144170937804663
HHS Region 10,2 wk ahead,Bin,percent,11.2,11.3,0.0001938779418901508
HHS Region 10,2 wk ahead,Bin,percent,11.3,11.4,0.0002024926044638153
HHS Region 10,2 wk ahead,Bin,percent,11.4,11.5,0.00020246228980822824
HHS Region 10,2 wk ahead,Bin,percent,11.5,11.6,0.00019412140295451584
HHS Region 10,2 wk ahead,Bin,percent,11.6,11.7,0.0002116833427132604
HHS Region 10,2 wk ahead,Bin,percent,11.7,11.8,0.0002030849666580076
HHS Region 10,2 wk ahead,Bin,percent,11.8,11.9,0.0001941358776470689
HHS Region 10,2 wk ahead,Bin,percent,11.9,12.0,0.00019383176702204483
HHS Region 10,2 wk ahead,Bin,percent,12.0,12.1,0.0001941055576014816
HHS Region 10,2 wk ahead,Bin,percent,12.1,12.2,0.00019380144804862436
HHS Region 10,2 wk ahead,Bin,percent,12.2,12.3,0.00019407463562052157
HHS Region 10,2 wk ahead,Bin,percent,12.3,12.4,0.00020265660322667516
HHS Region 10,2 wk ahead,Bin,percent,12.4,12.5,0.00020264576290218256
HHS Region 10,2 wk ahead,Bin,percent,12.5,12.6,0.00019365779282368666
HHS Region 10,2 wk ahead,Bin,percent,12.6,12.7,0.000196217001358352
HHS Region 10,2 wk ahead,Bin,percent,12.7,12.8,0.00019701502049100333
HHS Region 10,2 wk ahead,Bin,percent,12.8,12.9,0.00019667776904185922
HHS Region 10,2 wk ahead,Bin,percent,12.9,13.0,0.00019651991808682838
HHS Region 10,2 wk ahead,Bin,percent,13.0,100.0,0.0002318496939693789
HHS Region 10,2 wk ahead,Bin,percent,2.0,2.1,0.013060943409440272
HHS Region 10,2 wk ahead,Bin,percent,2.1,2.2,0.011394786567870841
HHS Region 10,2 wk ahead,Bin,percent,2.2,2.3,0.010049369517861326
HHS Region 10,2 wk ahead,Bin,percent,2.3,2.4,0.008583403602526784
HHS Region 10,2 wk ahead,Bin,percent,2.4,2.5,0.006367404298019967
HHS Region 10,2 wk ahead,Bin,percent,2.5,2.6,0.00644741883725119
HHS Region 10,2 wk ahead,Bin,percent,2.6,2.7,0.005158040704018596
HHS Region 10,2 wk ahead,Bin,percent,2.7,2.8,0.004810441914504368
HHS Region 10,2 wk ahead,Bin,percent,2.8,2.9,0.004796218079377086
HHS Region 10,2 wk ahead,Bin,percent,2.9,3.0,0.004109350700850805
HHS Region 10,2 wk ahead,Bin,percent,3.0,3.1,0.004289796735208771
HHS Region 10,2 wk ahead,Bin,percent,3.1,3.2,0.003826976645939813
HHS Region 10,2 wk ahead,Bin,percent,3.2,3.3,0.004176268779926331
HHS Region 10,2 wk ahead,Bin,percent,3.3,3.4,0.003286588352109325
HHS Region 10,2 wk ahead,Bin,percent,3.4,3.5,0.0028874673196563772
HHS Region 10,2 wk ahead,Bin,percent,3.5,3.6,0.002926329895003936
HHS Region 10,2 wk ahead,Bin,percent,3.6,3.7,0.0027139907023864475
HHS Region 10,2 wk ahead,Bin,percent,3.7,3.8,0.0026912656693326162
HHS Region 10,2 wk ahead,Bin,percent,3.8,3.9,0.002513013112142044
HHS Region 10,2 wk ahead,Bin,percent,3.9,4.0,0.002143218800694105
HHS Region 10,2 wk ahead,Bin,percent,4.0,4.1,0.0020633493647437533
HHS Region 10,2 wk ahead,Bin,percent,4.1,4.2,0.0021601175021753205
HHS Region 10,2 wk ahead,Bin,percent,4.2,4.3,0.0019614480343916963
HHS Region 10,2 wk ahead,Bin,percent,4.3,4.4,0.0019194811224440853
HHS Region 10,2 wk ahead,Bin,percent,4.4,4.5,0.0016496610472319336
HHS Region 10,2 wk ahead,Bin,percent,4.5,4.6,0.0016070460556580795
HHS Region 10,2 wk ahead,Bin,percent,4.6,4.7,0.0015683690470460704
HHS Region 10,2 wk ahead,Bin,percent,4.7,4.8,0.001387348421672089
HHS Region 10,2 wk ahead,Bin,percent,4.8,4.9,0.0013609720972481724
HHS Region 10,2 wk ahead,Bin,percent,4.9,5.0,0.0011752732409399556
HHS Region 10,2 wk ahead,Bin,percent,5.0,5.1,0.001185057311563776
HHS Region 10,2 wk ahead,Bin,percent,5.1,5.2,0.0011301405667779782
HHS Region 10,2 wk ahead,Bin,percent,5.2,5.3,0.0011672658261027273
HHS Region 10,2 wk ahead,Bin,percent,5.3,5.4,0.0010566283531109595
HHS Region 10,2 wk ahead,Bin,percent,5.4,5.5,0.0009630464256695325
HHS Region 10,2 wk ahead,Bin,percent,5.5,5.6,0.0008311882101760714
HHS Region 10,2 wk ahead,Bin,percent,5.6,5.7,0.0010304992691825376
HHS Region 10,2 wk ahead,Bin,percent,5.7,5.8,0.0007357847733377771
HHS Region 10,2 wk ahead,Bin,percent,5.8,5.9,0.0008475280884497595
HHS Region 10,2 wk ahead,Bin,percent,5.9,6.0,0.000691787296603995
HHS Region 10,2 wk ahead,Bin,percent,6.0,6.1,0.0007014094304680634
HHS Region 10,2 wk ahead,Bin,percent,6.1,6.2,0.0005973051939262764
HHS Region 10,2 wk ahead,Bin,percent,6.2,6.3,0.0006156503654040782
HHS Region 10,2 wk ahead,Bin,percent,6.3,6.4,0.0005212718453060441
HHS Region 10,2 wk ahead,Bin,percent,6.4,6.5,0.00046057332652042716
HHS Region 10,2 wk ahead,Bin,percent,6.5,6.6,0.00057419850850383
HHS Region 10,2 wk ahead,Bin,percent,6.6,6.7,0.0005299639444414713
HHS Region 10,2 wk ahead,Bin,percent,6.7,6.8,0.0004711240428152005
HHS Region 10,2 wk ahead,Bin,percent,6.8,6.9,0.00047203035023367937
HHS Region 10,2 wk ahead,Bin,percent,6.9,7.0,0.00043647396513597
HHS Region 10,2 wk ahead,Bin,percent,7.0,7.1,0.00039090769566558397
HHS Region 10,2 wk ahead,Bin,percent,7.1,7.2,0.00035698022676011434
HHS Region 10,2 wk ahead,Bin,percent,7.2,7.3,0.0003859121122705564
HHS Region 10,2 wk ahead,Bin,percent,7.3,7.4,0.0003966183690213752
HHS Region 10,2 wk ahead,Bin,percent,7.4,7.5,0.00038942657665414014
HHS Region 10,2 wk ahead,Bin,percent,7.5,7.6,0.00030756512120847846
HHS Region 10,2 wk ahead,Bin,percent,7.6,7.7,0.0003685985010494031
HHS Region 10,2 wk ahead,Bin,percent,7.7,7.8,0.0002971239363478765
HHS Region 10,2 wk ahead,Bin,percent,7.8,7.9,0.00025246454590933015
HHS Region 10,2 wk ahead,Bin,percent,7.9,8.0,0.00035066197205819733
HHS Region 10,2 wk ahead,Bin,percent,8.0,8.1,0.0002681214857452141
HHS Region 10,2 wk ahead,Bin,percent,8.1,8.2,0.000259229759685386
HHS Region 10,2 wk ahead,Bin,percent,8.2,8.3,0.00033012738665094113
HHS Region 10,2 wk ahead,Bin,percent,8.3,8.4,0.000258828730963405
HHS Region 10,2 wk ahead,Bin,percent,8.4,8.5,0.00027620022048778113
HHS Region 10,2 wk ahead,Bin,percent,8.5,8.6,0.0002490464386320211
HHS Region 10,2 wk ahead,Bin,percent,8.6,8.7,0.0002483716364339986
HHS Region 10,2 wk ahead,Bin,percent,8.7,8.8,0.00021357784121613403
HHS Region 10,2 wk ahead,Bin,percent,8.8,8.9,0.0002578069143910954
HHS Region 10,2 wk ahead,Bin,percent,8.9,9.0,0.00027665326219694707
HHS Region 10,2 wk ahead,Bin,percent,9.0,9.1,0.0002705174831884646
HHS Region 10,2 wk ahead,Bin,percent,9.1,9.2,0.00021664006404321882
HHS Region 10,2 wk ahead,Bin,percent,9.2,9.3,0.00027934525255133484
HHS Region 10,2 wk ahead,Bin,percent,9.3,9.4,0.00022485963639978725
HHS Region 10,2 wk ahead,Bin,percent,9.4,9.5,0.0002514371219512389
HHS Region 10,2 wk ahead,Bin,percent,9.5,9.6,0.00024838286778491517
HHS Region 10,2 wk ahead,Bin,percent,9.6,9.7,0.00024865663101147824
HHS Region 10,2 wk ahead,Bin,percent,9.7,9.8,0.00023970751797212174
HHS Region 10,2 wk ahead,Bin,percent,9.8,9.9,0.00022123142656309733
HHS Region 10,2 wk ahead,Bin,percent,9.9,10.0,0.00021319462351862548
HHS Region 10,2 wk ahead,Point,percent,,,1.3379868181818184
HHS Region 10,3 wk ahead,Bin,percent,0.0,0.1,0.004126787051729072
HHS Region 10,3 wk ahead,Bin,percent,0.1,0.2,0.0044668231973014495
HHS Region 10,3 wk ahead,Bin,percent,0.2,0.3,0.0065282111483514
HHS Region 10,3 wk ahead,Bin,percent,0.3,0.4,0.01078095441434973
HHS Region 10,3 wk ahead,Bin,percent,0.4,0.5,0.014839206308664503
HHS Region 10,3 wk ahead,Bin,percent,0.5,0.6,0.021191321717221302
HHS Region 10,3 wk ahead,Bin,percent,0.6,0.7,0.03650702502652612
HHS Region 10,3 wk ahead,Bin,percent,0.7,0.8,0.061313602349734264
HHS Region 10,3 wk ahead,Bin,percent,0.8,0.9,0.07323422742290632
HHS Region 10,3 wk ahead,Bin,percent,0.9,1.0,0.06715965853082563
HHS Region 10,3 wk ahead,Bin,percent,1.0,1.1,0.0759334830536037
HHS Region 10,3 wk ahead,Bin,percent,1.1,1.2,0.07198128459673835
HHS Region 10,3 wk ahead,Bin,percent,1.2,1.3,0.0668600469588925
HHS Region 10,3 wk ahead,Bin,percent,1.3,1.4,0.06244490058668619
HHS Region 10,3 wk ahead,Bin,percent,1.4,1.5,0.05670484661447369
HHS Region 10,3 wk ahead,Bin,percent,1.5,1.6,0.047824642467069724
HHS Region 10,3 wk ahead,Bin,percent,1.6,1.7,0.03990499783316485
HHS Region 10,3 wk ahead,Bin,percent,1.7,1.8,0.033186028192223986
HHS Region 10,3 wk ahead,Bin,percent,1.8,1.9,0.02895991126836665
HHS Region 10,3 wk ahead,Bin,percent,1.9,2.0,0.02014360503018297
HHS Region 10,3 wk ahead,Bin,percent,10.0,10.1,0.00024253625869011835
HHS Region 10,3 wk ahead,Bin,percent,10.1,10.2,0.0002164788241322547
HHS Region 10,3 wk ahead,Bin,percent,10.2,10.3,0.0002601172400943163
HHS Region 10,3 wk ahead,Bin,percent,10.3,10.4,0.0002540326080920864
HHS Region 10,3 wk ahead,Bin,percent,10.4,10.5,0.0002256426844979465
HHS Region 10,3 wk ahead,Bin,percent,10.5,10.6,0.00021728465799887808
HHS Region 10,3 wk ahead,Bin,percent,10.6,10.7,0.0002344997857298944
HHS Region 10,3 wk ahead,Bin,percent,10.7,10.8,0.00023474649611421837
HHS Region 10,3 wk ahead,Bin,percent,10.8,10.9,0.00020792316561323853
HHS Region 10,3 wk ahead,Bin,percent,10.9,11.0,0.00020758525668355664
HHS Region 10,3 wk ahead,Bin,percent,11.0,11.1,0.00019859342705794925
HHS Region 10,3 wk ahead,Bin,percent,11.1,11.2,0.0002167327699606296
HHS Region 10,3 wk ahead,Bin,percent,11.2,11.3,0.00022532621489832402
HHS Region 10,3 wk ahead,Bin,percent,11.3,11.4,0.00019882150455413853
HHS Region 10,3 wk ahead,Bin,percent,11.4,11.5,0.00020781030137769963
HHS Region 10,3 wk ahead,Bin,percent,11.5,11.6,0.00019915609579787457
HHS Region 10,3 wk ahead,Bin,percent,11.6,11.7,0.0002077493150447156
HHS Region 10,3 wk ahead,Bin,percent,11.7,11.8,0.00019848051817075607
HHS Region 10,3 wk ahead,Bin,percent,11.8,11.9,0.00020738124385181783
HHS Region 10,3 wk ahead,Bin,percent,11.9,12.0,0.00019872730626763546
HHS Region 10,3 wk ahead,Bin,percent,12.0,12.1,0.00019869699497879247
HHS Region 10,3 wk ahead,Bin,percent,12.1,12.2,0.00019835929374342672
HHS Region 10,3 wk ahead,Bin,percent,12.2,12.3,0.00020756764871766986
HHS Region 10,3 wk ahead,Bin,percent,12.3,12.4,0.00019829970816506132
HHS Region 10,3 wk ahead,Bin,percent,12.4,12.5,0.0002098216527461017
HHS Region 10,3 wk ahead,Bin,percent,12.5,12.6,0.00021038321885687018
HHS Region 10,3 wk ahead,Bin,percent,12.6,12.7,0.00020160942401792944
HHS Region 10,3 wk ahead,Bin,percent,12.7,12.8,0.000203119519810914
HHS Region 10,3 wk ahead,Bin,percent,12.8,12.9,0.000205489382107241
